Timeslot,NoBrokers,NoCustomers,Consumption,Production,Consumption24hAgo,Production24Ago,TempForecast,WindSpeedForecast,WindDirectionForecast,CloudsForecast,ClearedQuantity,ClearedQuantity24h,Bids,Asks,Imbalance,Imbalance1h,Imbalance24h,Imbalance1hSign,Imbalance24hSign
709,2,187,55230.439274569304,33752.0,52056.006597788066,11582.209038321693,12.8,3.14,30.0,1.0,866.1033776798998,1002.6487860370565,7261.615882829052,-16931.983209391612,15818.541166982472,-1522.1994915955836,-6963.524337288132,-1,-1
710,2,187,61566.12092832256,25455.716399999998,63872.44609535765,17339.29069304205,12.4,1.14,30.0,1.0,830.6355995610287,1152.984661964701,3999.1284293284516,-17016.79690225496,-1522.1994915955836,-2446.583430279592,-9216.526973371629,-1,-1
711,2,187,61633.70400118505,20674.7188,70002.32557925134,25159.097953510198,12.0,1.14,20.0,1.0,829.0141970842574,1172.694317182078,9692.342654507935,-16987.91031913097,-2446.583430279592,-10269.187643554345,-14997.51945265309,-1,-1
712,2,187,57915.893193798736,22442.44810436111,60967.324039478204,17169.3294,11.8,2.14,0.0,1.0,975.525596350619,1233.661074181026,4608.247561802554,-16983.83589659738,-10269.187643554345,-24012.960820241646,-12496.720783095285,-1,-1
713,2,187,74851.86502491646,13361.522135842573,74789.27683390696,13039.639184550697,11.6,2.14,20.0,1.0,847.5130732365966,1166.789106163763,5096.799336319914,-16905.998159757375,-24012.960820241646,-24898.46816714795,-13935.242027425526,-1,-1
714,2,187,76030.87710021477,10508.633913544025,75206.4847002409,9259.49692764231,11.4,2.14,20.0,1.0,1295.8511282755758,1789.5997021517596,3305.458792061439,-16803.18947117283,-24898.46816714795,-22125.01719586041,-7244.945511771384,-1,-1
715,2,187,70742.40739783848,10665.560058633246,68783.54705440022,5162.5854084515395,11.0,2.14,50.0,1.0,1146.114458215176,1028.8827611722531,5513.370711408297,-16831.607095141662,-22125.01719586041,-9910.959718801612,-11453.113029310589,-1,-1
716,2,187,56862.88290965205,10941.766405905597,63730.939128776714,8491.68852395996,10.8,1.14,30.0,1.0,1113.8835961677316,1173.2844025968975,4481.107373543273,-17028.283548085037,-9910.959718801612,-15265.370605636941,-15089.898490257552,-1,-1
717,2,187,58738.3558880429,8394.322371913226,60775.715141173234,5183.751211596289,10.3,0.14,40.0,1.0,1035.2969613102614,1031.974433338595,4589.5291858751925,-16918.365664717767,-15265.370605636941,-7179.48778277728,-15672.663389933306,-1,-1
718,2,187,45570.59572441086,4855.787999999999,48426.5254669335,5342.677548060139,10.0,0.14,280.0,1.0,950.6248693609734,914.5443759781908,5618.0777665561,-16870.141051801907,-7179.48778277728,-9221.682491345735,-10936.852872855106,-1,-1
719,2,187,41836.112291498284,4811.5676,44525.91600624719,5252.468221307258,9.7,1.14,300.0,1.0,1134.6298688714535,738.4516182874171,4441.121249013085,-16710.38871927861,-9221.682491345735,-1427.8094484713365,-12500.463750118379,-1,-1
720,2,187,40491.794272868836,4862.507600000001,39685.84679593599,5315.73105237262,5.4,0.0,148.0,0.838,1029.92957870562,759.2819277553599,3240.767139697014,-16831.30119803541,-1427.8094484713365,-3020.135662511584,-7263.454722270182,-1,-1
721,2,187,36702.0545915305,4828.867996378639,45457.77793082985,5242.747174420486,5.5,0.0,248.0,0.838,896.7834767966676,592.3897772412647,4335.222676594405,-16530.619448944,-3020.135662511584,1397.417931789012,-4573.7745823481655,1,-1
722,2,187,36346.69090442587,4837.339999999998,37514.75343182928,5301.369679627792,5.1,0.0,308.0,0.838,899.9186528542183,598.1851751840728,12973.236627532435,-16610.57816715153,1397.417931789012,-493.886319299294,-997.8696336601415,-1,-1
723,2,187,39872.588708660354,6.4032,43419.181590642045,5204.014053998017,5.3,0.0,308.0,0.838,820.5205643316659,601.358974347907,12571.616490877175,-16608.09907470645,-493.886319299294,3386.0267381150916,1414.6264971498686,1,1
724,2,187,46529.963384188886,0.0,49876.113591976835,5297.610000000001,5.1,0.0,128.0,0.838,1087.8310598629023,732.8847815960202,9633.714586543678,-16635.081030409758,3386.0267381150916,715.5414579070493,8454.686494481528,1,1
725,2,187,52276.040731378656,0.0,59529.75234286702,5415.069969698909,5.2,0.0,98.0,0.838,971.1551871256517,855.1859740908347,4121.991768744861,-16754.495480006313,715.5414579070493,-9755.432892486773,8844.267653232047,-1,1
726,2,187,51475.44937018188,154.6668,54086.81979161364,1432.6372072773813,6.0,0.0,228.0,0.838,985.4206944820157,926.4952267608121,15259.8759293425,-16773.8518573148,-9755.432892486773,-16043.765361265714,-14287.453160619818,-1,-1
727,2,187,71252.88189642152,8965.40995627524,72199.15219105525,20115.049445855188,6.2,0.0,238.0,0.838,995.0863948963166,1178.934392653429,4700.060504340818,-16634.432510361396,-16043.765361265714,7920.850832296552,-26497.91565015481,1,-1
728,2,187,74987.70194652998,23651.1,67757.98900214225,19012.33907883381,7.6,0.0,248.0,0.838,1044.4787951870633,717.1079479884105,4123.06153245469,-16450.682547066306,7920.850832296552,-19060.16692133833,-32624.35244362904,-1,-1
729,2,187,66809.80005932352,15903.00311373481,72616.99693708452,35371.56,9.0,0.77,268.0,0.838,1236.1158886128173,757.5278883315254,11191.19964341755,-16606.64123408482,-19060.16692133833,-9531.973805328906,-25204.53382308539,-1,-1
730,2,187,64177.25556888613,13135.561751877698,63057.242659258074,33275.56999999999,9.9,0.77,298.0,0.838,1037.1260951226832,1375.6939633708898,4844.9058654866885,-16723.758825531135,-9531.973805328906,-7638.702825080288,-57638.50504194381,-1,-1
731,2,187,62745.76516245413,13671.27995609874,60864.158044594566,30304.489999999998,9.1,0.0,8.0,0.838,1069.8273062399826,910.5467254573465,7648.1278802011575,-16565.698347728197,-7638.702825080288,-22659.29821532078,-22337.61795189065,-1,-1
732,2,187,58485.02235951078,13268.548400792099,55217.78517300814,38695.86,9.5,0.0,308.0,0.838,1641.2192310206858,1205.7762461672448,4073.5749174951143,-16472.411959130306,-22659.29821532078,-6963.524337288132,-27054.595689788475,-1,-1
733,2,187,59562.13766623511,8344.704568527708,55230.439274569304,33752.0,9.5,0.77,298.0,0.838,1002.6487860370565,909.8877010325875,7756.643193033162,-16468.643928568345,-6963.524337288132,-9216.526973371629,-13725.550227474083,-1,-1
734,2,187,63804.52905059029,10183.660784873748,61566.12092832256,25455.716399999998,8.5,0.77,268.0,0.713,1152.984661964701,830.0575027081129,5409.890496542189,-16605.51543699899,-9216.526973371629,-14997.51945265309,-13145.41369183623,-1,-1
735,2,187,71459.86670778651,11345.443412973611,61633.70400118505,20674.7188,7.2,0.77,268.0,0.838,1172.694317182078,1348.6519590838284,6402.192467534038,-16704.77570182591,-14997.51945265309,-12496.720783095285,-73933.32765749474,-1,-1
736,2,187,66142.41707520495,14097.972860638005,57915.893193798736,22442.44810436111,7.9,1.77,278.0,0.838,1233.661074181026,790.670386410735,3832.7880021241635,-16529.132113682474,-12496.720783095285,-13935.242027425526,-23353.9943926971,-1,-1
737,2,187,84560.99467574658,12825.323936981713,74851.86502491646,13361.522135842573,7.7,1.77,268.0,0.838,1166.789106163763,762.2983820914511,3549.544457930728,-16599.1942977198,-13935.242027425526,-7244.945511771384,-23383.820426801984,-1,-1
738,2,187,74583.98698957855,11150.874143508026,76030.87710021477,10508.633913544025,7.4,0.0,298.0,0.838,1789.5997021517596,952.060645684691,9256.895591579854,-16675.094773172714,-7244.945511771384,-11453.113029310589,-21924.7320459345,-1,-1
739,2,187,68378.68441926414,4946.6336,70742.40739783848,10665.560058633246,6.9,0.77,288.0,0.838,1028.8827611722531,803.8985500094695,7525.646546483721,-16802.99326103961,-11453.113029310589,-15089.898490257552,-5840.824945774077,-1,-1
740,2,187,63828.834345588024,5385.613223530319,56862.88290965205,10941.766405905597,7.1,0.77,288.0,0.838,1173.2844025968975,738.2313163587382,6312.971677657026,-16780.922004320266,-15089.898490257552,-15672.663389933306,-6262.577686767628,-1,-1
741,2,187,60240.585256467755,4057.07634247577,58738.3558880429,8394.322371913226,7.0,0.77,278.0,0.838,1031.974433338595,818.7370255911463,11590.881414561258,-16937.858801104445,-15672.663389933306,-10936.852872855106,-6714.623807975903,-1,-1
742,2,187,50901.96446877971,4579.618425740416,45570.59572441086,4855.787999999999,7.1,0.77,288.0,0.838,914.5443759781908,676.8058806700246,3140.454699865369,-16959.585825519054,-10936.852872855106,-12500.463750118379,-7623.922531400486,-1,-1
743,2,187,48562.739283493,100.6944,41836.112291498284,4811.5676,7.1,0.77,288.0,0.838,738.4516182874171,656.1958415130202,11136.882387356316,-17001.355228636963,-12500.463750118379,-7263.454722270182,-3763.3660511893972,-1,-1
744,2,187,42565.511504246264,212.2912,40491.794272868836,4862.507600000001,6.0,1.94,267.0,0.996,759.2819277553599,474.1720036767775,5743.23610210649,-16972.8702296831,-7263.454722270182,-4573.7745823481655,-1574.1343434418652,-1,-1
745,2,187,36825.364615357015,88.57214201354233,36702.0545915305,4828.867996378639,3.9,1.94,247.0,0.996,592.3897772412647,757.212982480214,5357.211380096827,-17127.357707324205,-4573.7745823481655,-997.8696336601415,926.1477277848187,-1,1
746,2,187,35967.66212380296,150.634,36346.69090442587,4837.339999999998,2.1,1.94,237.0,0.996,598.1851751840728,662.3428782065595,6969.340252941806,-16910.419891288027,-997.8696336601415,1414.6264971498686,2142.7505139742707,1,1
747,2,187,40061.71135024287,0.0,39872.588708660354,6.4032,3.0,1.94,227.0,0.996,601.358974347907,650.9633766121045,4414.501071453868,-16787.22068134372,1414.6264971498686,8454.686494481528,5011.53916480488,1,1
748,2,187,49609.489409702735,0.0,46529.963384188886,0.0,3.7,1.94,217.0,0.996,732.8847815960202,581.1057109526256,7845.905155846009,-16728.592970944053,8454.686494481528,8844.267653232047,13971.179783555825,1,1
749,2,187,54632.750692243775,295.4400000000021,52276.040731378656,0.0,4.5,2.94,217.0,0.746,855.1859740908347,726.266126267316,2474.622772247289,-16755.817673796257,8844.267653232047,-14287.453160619818,16245.79372169215,-1,1
750,2,187,57017.603168597,5816.420539417636,51475.44937018188,154.6668,7.0,4.94,237.0,0.996,926.4952267608121,826.754506764822,4005.6698730972307,-16745.191012193256,-14287.453160619818,-26497.91565015481,868.1958262155979,-1,1
751,2,187,78200.51673526871,7188.320435857533,71252.88189642152,8965.40995627524,7.0,2.94,227.0,0.996,1178.934392653429,1043.1196653172758,7656.186747323618,-16831.44433288137,-26497.91565015481,-32624.35244362904,-8011.054476021454,-1,-1
752,2,187,79170.14497189946,6929.553769681746,74987.70194652998,23651.1,7.2,2.94,227.0,0.996,717.1079479884105,794.3624373115512,5704.383967381046,-16821.20451583173,-32624.35244362904,-25204.53382308539,-23364.62206420401,-1,-1
753,2,187,71632.38479081108,12354.0348900278,66809.80005932352,15903.00311373481,7.2,3.94,227.0,0.996,757.5278883315254,1058.4641167719142,7174.389343223301,-16763.229023086224,-25204.53382308539,-57638.50504194381,-33284.36151535147,-1,-1
754,2,187,63647.454531202515,12095.993139431326,64177.25556888613,13135.561751877698,7.5,4.94,227.0,0.996,1375.6939633708898,1119.7639517531636,7581.428105814478,-16633.02632339729,-57638.50504194381,-22337.61795189065,-28050.523318284446,-1,-1
755,2,187,63780.606888180955,9299.444412919704,62745.76516245413,13671.27995609874,7.5,3.94,217.0,0.996,910.5467254573465,1133.420490769483,6392.867266448226,-16489.99189759611,-22337.61795189065,-27054.595689788475,-14220.20000218565,-1,-1
756,2,187,59214.7358786466,9035.999430384694,58485.02235951078,13268.548400792099,7.9,3.94,227.0,0.996,1205.7762461672448,728.6214268496531,7668.090897704291,-16381.349024282266,-27054.595689788475,-13725.550227474083,-23653.428586140093,-1,-1
757,2,187,63519.848885317624,14665.92773396696,59562.13766623511,8344.704568527708,8.0,3.94,237.0,0.996,909.8877010325875,778.0739299841116,3096.410452947739,-16471.000651396556,-13725.550227474083,-13145.41369183623,-5192.41538863998,-1,-1
758,2,187,70759.82981016558,18351.96539301517,63804.52905059029,10183.660784873748,7.7,3.94,217.0,0.871,830.0575027081129,760.8383561306384,5416.626693917189,-16483.148938478927,-13145.41369183623,-73933.32765749474,-26455.604563062127,-1,-1
759,2,187,79477.84897664118,15741.23315168294,71459.86670778651,11345.443412973611,6.3,2.94,207.0,0.121,1348.6519590838284,819.8663619384915,6634.335763969818,-16462.476953189034,-73933.32765749474,-23353.9943926971,-14214.270691714963,-1,-1
760,2,187,75951.0508925298,15740.451299546101,66142.41707520495,14097.972860638005,7.0,2.94,207.0,0.871,790.670386410735,1007.1296467523873,12382.583235465121,-16506.935338081563,-23353.9943926971,-23383.820426801984,-47879.31747380014,-1,-1
761,2,187,90622.06890353108,11510.157830897868,84560.99467574658,12825.323936981713,7.3,4.94,217.0,0.996,762.2983820914511,958.5875903381481,5409.241404276088,-16406.33937058148,-23383.820426801984,-21924.7320459345,-20181.562446893884,-1,-1
762,2,187,77558.41927059852,6280.0926367386855,74583.98698957855,11150.874143508026,7.0,3.94,197.0,0.996,952.060645684691,1219.7602011441095,3387.0570176865403,-16359.657039413378,-21924.7320459345,-5840.824945774077,-19923.484394613773,-1,-1
763,2,187,65650.08926429845,10964.374945774107,68378.68441926414,4946.6336,6.5,3.94,197.0,0.996,803.8985500094695,948.9167600121318,4723.006877553956,-16260.832083319068,-5840.824945774077,-6262.577686767628,-11611.89388916559,-1,-1
764,2,187,60593.77415742983,5186.202800000001,63828.834345588024,5385.613223530319,6.3,3.94,197.0,0.996,738.2313163587382,724.9062567445876,3638.418479907854,-16239.21845370243,-6262.577686767628,-6714.623807975903,-15268.434799179551,-1,-1
765,2,187,53293.39454729941,9840.649685133481,60240.585256467755,4057.07634247577,5.7,3.94,217.0,0.996,818.7370255911463,591.7227539416734,5294.0759198442065,-16166.25483497268,-6714.623807975903,-7623.922531400486,-8537.01586133444,-1,-1
766,2,187,47500.64330900792,5087.034,50901.96446877971,4579.618425740416,5.2,4.94,197.0,0.996,676.8058806700246,768.4531001681656,5404.708870652925,-16326.193446489746,-7623.922531400486,-3763.3660511893972,-8880.909217400083,-1,-1
767,2,187,42001.38131699,5236.6072,48562.739283493,100.6944,3.9,3.94,167.0,0.121,656.1958415130202,563.9294557672664,19265.047852914988,-16254.100717618405,-3763.3660511893972,-1574.1343434418652,-1229.4413455427857,-1,-1
768,2,187,39623.35413767153,5014.6284,42565.511504246264,212.2912,1.3,6.84,168.0,0.085,474.1720036767775,525.3817923238391,4981.5946114050585,-16343.35991849398,-1574.1343434418652,926.1477277848187,2459.273178345781,1,1
769,2,187,35036.89230252031,5050.306237623761,36825.364615357015,88.57214201354233,1.0,5.84,158.0,0.085,757.212982480214,474.720934451661,12136.826668297508,-16180.522599887205,926.1477277848187,2142.7505139742707,-193.54634007671848,1,-1
770,2,187,38655.13717566521,5113.33,35967.66212380296,150.634,1.5,5.84,148.0,1.0,662.3428782065595,522.444094774878,3939.829328796791,-16322.15222407257,2142.7505139742707,5011.53916480488,3382.441132136948,1,1
771,2,187,43505.550346127195,5132.629999999999,40061.71135024287,0.0,2.0,6.84,158.0,1.0,650.9633766121045,476.600635617382,7810.943519393358,-16380.29421225967,5011.53916480488,13971.179783555825,7837.533103651349,1,1
772,2,187,48272.48438722746,5131.640000000001,49609.489409702735,0.0,1.7,6.84,158.0,1.0,581.1057109526256,423.1702005917854,48125.16302625387,-16333.560629214284,13971.179783555825,16245.79372169215,13955.90121015915,1,1
773,2,187,53050.34565372073,5406.770000000002,54632.750692243775,295.4400000000021,1.9,6.84,168.0,1.0,726.266126267316,565.001326644118,4862.830926802126,-16410.896801410243,16245.79372169215,868.1958262155979,17894.83968357471,1,1
774,2,187,51589.17561533522,7226.29,57017.603168597,5816.420539417636,2.4,7.84,178.0,1.0,826.754506764822,520.5210349505833,35253.995477139666,-16365.233516849408,868.1958262155979,-8011.054476021454,-9320.083252286775,-1,-1
775,2,187,70994.91108553107,11988.85453333335,78200.51673526871,7188.320435857533,3.4,7.84,188.0,1.0,1043.1196653172758,455.2611911278776,5546.771768475108,-16323.930432087554,-8011.054476021454,-23364.62206420401,-15892.3295125531,-1,-1
776,2,187,79896.83704631825,13632.813066015371,79170.14497189946,6929.553769681746,5.3,6.84,198.0,1.0,794.3624373115512,621.8568313708175,3462.3642301736795,-16368.216143858433,-23364.62206420401,-33284.36151535147,-30605.598385032623,-1,-1
777,2,187,71971.80559621751,15312.925794179711,71632.38479081108,12354.0348900278,7.6,8.84,228.0,0.96,1058.4641167719142,772.0282564206393,12240.59180189269,-16254.851599672942,-33284.36151535147,-28050.523318284446,-11156.154195150397,-1,-1
778,2,187,67654.82202461072,15741.749759876333,63647.454531202515,12095.993139431326,9.1,7.84,228.0,0.96,1119.7639517531636,720.6588625433027,5952.302073999192,-16252.675406847851,-28050.523318284446,-14220.20000218565,-8918.13548573468,-1,-1
779,2,187,66664.18528359439,16358.140717514614,63780.606888180955,9299.444412919704,10.2,8.84,238.0,1.0,1133.420490769483,683.231683366007,9233.62995445625,-16178.76897633884,-14220.20000218565,-23653.428586140093,-13205.142109502924,-1,-1
780,2,187,61093.196376165346,15738.628241499622,59214.7358786466,9035.999430384694,10.2,8.84,238.0,1.0,728.6214268496531,578.2737049928488,5602.61563988809,-16252.354864483808,-23653.428586140093,-5192.41538863998,4049.9579853024716,-1,1
781,2,187,60299.92264366041,13421.547586052542,63519.848885317624,14665.92773396696,9.9,6.84,238.0,0.21,778.0739299841116,1080.4307036328455,3225.8438556297087,-16233.22204760111,-5192.41538863998,-26455.604563062127,21101.91228047033,-1,1
782,2,187,71927.59335404293,18796.300696830116,70759.82981016558,18351.96539301517,9.0,5.84,208.0,0.21,760.8383561306384,665.1927266011942,2292.180579341937,-16111.627206929476,-26455.604563062127,-14214.270691714963,3273.539365355729,-1,1
783,2,187,77433.54756120991,33318.428322643704,79477.84897664118,15741.23315168294,8.3,5.84,188.0,0.46,819.8663619384915,596.6670622934715,3996.8373087153195,-16090.703406646344,-14214.270691714963,-47879.31747380014,8286.006508790171,-1,1
